DataId,MeterCode,TransactionId,TransactionDateTime,Amount,UserNumber,PaymentMean,PaidDuration,ElementKey,TransactionYear,TransactionMonth,Vendor
33217581,7065002,53116131,1/3/2015 9:39,5,1,Credit Card,7200,1234,2015,1,
33196360,6021002,53094844,1/3/2015 9:52,3.5,1,Credit Card,3600,32266,2015,1,
33196370,6021002,53094854,1/3/2015 10:41,7,1,Credit Card,7200,32266,2015,1,
33209173,7069002,53107723,1/3/2015 13:31,0.75,1,Credit Card,1200,24406,2015,1,
33212873,12052002,53111423,1/3/2015 12:11,0.75,1,Credit Card,1200,35845,2015,1,
33196385,6021002,53094869,1/3/2015 12:34,1.75,1,Credit Card,1800,32266,2015,1,
33217732,17117004,53116283,1/3/2015 7:36,1.25,1,Credit Card,3000,51494,2015,1,
33217767,17117004,53116318,1/3/2015 13:59,5.96,1,Credit Card,14400,51494,2015,1,
33217730,17117004,53116281,1/3/2015 7:21,4.75,1,Credit Card,11400,51494,2015,1,
33209945,12043002,53108495,1/3/2015 13:37,5,1,Credit Card,7200,13213,2015,1,
33202320,6037002,53100819,1/3/2015 18:38,3.3,1,Credit Card,4800,9461,2015,1,
33212856,12052002,53111406,1/3/2015 9:14,1.75,1,Credit Card,2700,35845,2015,1,
33217746,17117004,53116297,1/3/2015 10:56,1.5,1,COINS,3600,51494,2015,1,
33212857,12052002,53111407,1/3/2015 9:23,1.5,1,Credit Card,2400,35845,2015,1,
33202299,6037002,53100798,1/3/2015 13:36,5,1,Credit Card,7200,9461,2015,1,
33217777,17117004,53116328,1/3/2015 15:35,3.25,1,Credit Card,7800,51494,2015,1,
33202292,6037002,53100791,1/3/2015 12:51,0.25,1,COINS,600,9461,2015,1,
33196401,6021002,53094885,1/3/2015 14:22,3.5,1,Credit Card,3600,32266,2015,1,
33203236,7064002,53101735,1/3/2015 16:27,5,1,Credit Card,7200,1234,2015,1,
33203265,7064002,53101764,1/3/2015 19:22,0.75,1,COINS,1200,1234,2015,1,
33203223,7064002,53101722,1/3/2015 15:17,4,1,Credit Card,6000,1234,2015,1,
33209203,7069002,53107753,1/3/2015 17:09,1.4,1,COINS,2100,24406,2015,1,
33203263,7064002,53101762,1/3/2015 19:08,1.7,1,COINS,2400,1234,2015,1,
33196383,6021002,53094867,1/3/2015 12:25,2.25,1,COINS,2400,32266,2015,1,
33202285,6037002,53100784,1/3/2015 11:39,1.25,1,COINS,1800,9461,2015,1,
33217620,7065002,53116170,1/3/2015 15:10,3,1,Credit Card,4500,1234,2015,1,
33217761,17117004,53116312,1/3/2015 13:11,6,1,Credit Card,14400,51494,2015,1,
33217631,7065002,53116181,1/3/2015 15:53,1.75,1,Credit Card,2700,1234,2015,1,
33209967,12043002,53108517,1/3/2015 15:59,1.15,1,COINS,1800,13213,2015,1,
33203208,7064002,53101707,1/3/2015 13:30,1,1,Credit Card,1500,1234,2015,1,
33209914,12043002,53108464,1/3/2015 10:32,3.75,1,Credit Card,5400,13213,2015,1,
33202277,6037002,53100776,1/3/2015 10:14,5,1,Credit Card,7200,9461,2015,1,
33203206,7064002,53101705,1/3/2015 13:26,2,1,Credit Card,3000,1234,2015,1,
33217655,7065002,53116205,1/3/2015 19:29,1.2,1,Credit Card,1800,1234,2015,1,
33202315,6037002,53100814,1/3/2015 18:06,4.66,1,Credit Card,6900,9461,2015,1,
33209206,7069002,53107756,1/3/2015 17:30,6.14,1,Credit Card,9000,24406,2015,1,
33210001,12043002,53108551,1/3/2015 19:41,0.69,1,Credit Card,1200,13213,2015,1,
33212869,12052002,53111419,1/3/2015 11:33,5,1,Credit Card,7200,35845,2015,1,
33209182,7069002,53107732,1/3/2015 14:14,5,1,Credit Card,7200,24406,2015,1,
33217609,7065002,53116159,1/3/2015 13:08,2.75,1,Credit Card,4200,1234,2015,1,
33203205,7064002,53101704,1/3/2015 13:21,3.75,1,Credit Card,5400,1234,2015,1,
33209937,12043002,53108487,1/3/2015 12:43,1.25,1,Credit Card,1800,13213,2015,1,
33209968,12043002,53108518,1/3/2015 16:01,1.25,1,Credit Card,1800,13213,2015,1,
33217627,7065002,53116177,1/3/2015 15:31,1,1,Credit Card,1500,1234,2015,1,
33217776,17117004,53116327,1/3/2015 15:33,2,1,Credit Card,4800,51494,2015,1,
33203250,7064002,53101749,1/3/2015 17:48,1.6,1,COINS,2400,1234,2015,1,
33217635,7065002,53116185,1/3/2015 16:35,5,1,Credit Card,7200,1234,2015,1,
33207168,12050002,53105718,1/3/2015 9:40,0.5,1,Credit Card,900,35846,2015,1,
33209208,7069002,53107758,1/3/2015 17:44,0.5,1,Credit Card,900,24406,2015,1,
33209171,7069002,53107721,1/3/2015 13:16,4.25,1,Credit Card,6300,24406,2015,1,
33202278,6037002,53100777,1/3/2015 10:41,0.35,1,COINS,600,9461,2015,1,
33217765,17117004,53116316,1/3/2015 13:50,6,1,Credit Card,14400,51494,2015,1,
33209142,7069002,53107692,1/3/2015 9:49,1.75,1,Credit Card,2700,24406,2015,1,
33196361,6021002,53094845,1/3/2015 9:55,0.4,1,COINS,600,32266,2015,1,
33203258,7064002,53101757,1/3/2015 18:35,3.44,1,Credit Card,5100,1234,2015,1,
33209220,7069002,53107770,1/3/2015 19:05,0.5,1,COINS,900,24406,2015,1,
33203260,7064002,53101759,1/3/2015 18:51,2.78,1,Credit Card,4200,1234,2015,1,
33209924,12043002,53108474,1/3/2015 11:26,1.25,1,Credit Card,1800,13213,2015,1,
33217586,7065002,53116136,1/3/2015 10:20,3.25,1,Credit Card,4800,1234,2015,1,
33209927,12043002,53108477,1/3/2015 11:56,5,1,Credit Card,7200,13213,2015,1,
33207218,12050002,53105768,1/3/2015 16:17,3,1,Credit Card,4500,35846,2015,1,
33212896,12052002,53111446,1/3/2015 15:19,5,1,Credit Card,7200,35845,2015,1,
33209942,12043002,53108492,1/3/2015 13:23,0.75,1,COINS,1200,13213,2015,1,
33207167,12050002,53105717,1/3/2015 9:35,2,1,Credit Card,3000,35846,2015,1,
33207180,12050002,53105730,1/3/2015 11:47,4,1,Credit Card,6000,35846,2015,1,
33217651,7065002,53116201,1/3/2015 18:47,2.95,1,Credit Card,4200,1234,2015,1,
33196418,6021002,53094902,1/3/2015 16:14,4,1,Credit Card,4200,32266,2015,1,
33212907,12052002,53111457,1/3/2015 17:09,0.75,1,Credit Card,1200,35845,2015,1,
33207233,12050002,53105783,1/3/2015 18:02,1,1,COINS,1500,35846,2015,1,
33217754,17117004,53116305,1/3/2015 12:16,1.75,1,Credit Card,4200,51494,2015,1,
33217600,7065002,53116150,1/3/2015 12:15,2.5,1,Credit Card,3600,1234,2015,1,
33207225,12050002,53105775,1/3/2015 17:07,2,1,Credit Card,3000,35846,2015,1,
33196353,6021002,53094837,1/3/2015 8:07,7,1,Credit Card,7200,32266,2015,1,
33196421,6021002,53094905,1/3/2015 17:18,1.75,1,Credit Card,1800,32266,2015,1,
33203188,7064002,53101687,1/3/2015 11:03,2,1,Credit Card,3000,1234,2015,1,
33217784,17117004,53116335,1/3/2015 16:22,2.4,1,Credit Card,5700,51494,2015,1,
33209917,12043002,53108467,1/3/2015 10:44,5,1,Credit Card,7200,13213,2015,1,
33209938,12043002,53108488,1/3/2015 12:54,2.75,1,Credit Card,4200,13213,2015,1,
33209212,7069002,53107762,1/3/2015 18:22,4,1,Credit Card,5700,24406,2015,1,
33209176,7069002,53107726,1/3/2015 13:41,3.25,1,Credit Card,4800,24406,2015,1,
33209974,12043002,53108524,1/3/2015 16:28,1.5,1,Credit Card,2400,13213,2015,1,
33209973,12043002,53108523,1/3/2015 16:18,5,1,Credit Card,7200,13213,2015,1,
33209172,7069002,53107722,1/3/2015 13:24,5,1,Credit Card,7200,24406,2015,1,
33217750,17117004,53116301,1/3/2015 11:34,1.25,1,Credit Card,3000,51494,2015,1,
33217743,17117004,53116294,1/3/2015 10:32,6,1,Credit Card,14400,51494,2015,1,
33196404,6021002,53094888,1/3/2015 14:34,7,1,Credit Card,7200,32266,2015,1,
33196371,6021002,53094855,1/3/2015 10:44,0.75,1,Credit Card,900,32266,2015,1,
33202291,6037002,53100790,1/3/2015 12:44,5,1,Credit Card,7200,9461,2015,1,
33196419,6021002,53094903,1/3/2015 16:42,5,1,Credit Card,5100,32266,2015,1,
33212874,12052002,53111424,1/3/2015 12:18,2.75,1,Credit Card,4200,35845,2015,1,
33209180,7069002,53107730,1/3/2015 14:08,5,1,Credit Card,7200,24406,2015,1,
33209194,7069002,53107744,1/3/2015 15:36,1.25,1,Credit Card,1800,24406,2015,1,
33217744,17117004,53116295,1/3/2015 10:34,3,1,Credit Card,7200,51494,2015,1,
33209919,12043002,53108469,1/3/2015 11:04,3.75,1,Credit Card,5400,13213,2015,1,
33209931,12043002,53108481,1/3/2015 12:12,2.5,1,Credit Card,3600,13213,2015,1,
33203200,7064002,53101699,1/3/2015 12:34,3.75,1,Credit Card,5400,1234,2015,1,
33207210,12050002,53105760,1/3/2015 15:32,5,1,Credit Card,7200,35846,2015,1,
33196436,6021002,53094920,1/3/2015 18:55,1.5,1,Credit Card,1500,32266,2015,1,
33209190,7069002,53107740,1/3/2015 15:15,2.25,1,Credit Card,3300,24406,2015,1,
33207224,12050002,53105774,1/3/2015 16:39,2.5,1,Credit Card,3600,35846,2015,1,
33203245,7064002,53101744,1/3/2015 17:13,4.5,1,Credit Card,6600,1234,2015,1,
33207245,12050002,53105795,1/3/2015 19:23,1.25,1,Credit Card,1800,35846,2015,1,
33207171,12050002,53105721,1/3/2015 10:21,1.45,1,COINS,2100,35846,2015,1,
33217796,17117004,53116347,1/3/2015 17:37,0.51,1,Credit Card,1200,51494,2015,1,
33217599,7065002,53116149,1/3/2015 12:11,2,1,Credit Card,3000,1234,2015,1,
33217604,7065002,53116154,1/3/2015 12:51,5,1,Credit Card,7200,1234,2015,1,
33203215,7064002,53101714,1/3/2015 14:22,5,1,Credit Card,7200,1234,2015,1,
33217618,7065002,53116168,1/3/2015 14:28,1.5,1,Credit Card,2400,1234,2015,1,
33203234,7064002,53101733,1/3/2015 16:25,3.5,1,COINS,5100,1234,2015,1,
33202289,6037002,53100788,1/3/2015 12:12,2.25,1,Credit Card,3300,9461,2015,1,
33202282,6037002,53100781,1/3/2015 11:04,5,1,Credit Card,7200,9461,2015,1,
33207205,12050002,53105755,1/3/2015 14:48,2.75,1,Credit Card,4200,35846,2015,1,
33203179,7064002,53101678,1/3/2015 10:05,1.75,1,Credit Card,2700,1234,2015,1,
33203219,7064002,53101718,1/3/2015 14:47,2.5,1,Credit Card,3600,1234,2015,1,
33203256,7064002,53101755,1/3/2015 18:28,3.72,1,Credit Card,5400,1234,2015,1,
33209972,12043002,53108522,1/3/2015 16:17,1.35,1,COINS,2100,13213,2015,1,
33209167,7069002,53107717,1/3/2015 13:02,1.75,1,Credit Card,2700,24406,2015,1,
33217629,7065002,53116179,1/3/2015 15:51,5,1,Credit Card,7200,1234,2015,1,
33196423,6021002,53094907,1/3/2015 17:28,0.75,1,Credit Card,900,32266,2015,1,
33203233,7064002,53101732,1/3/2015 16:22,3,1,Credit Card,4500,1234,2015,1,
33202276,6037002,53100775,1/3/2015 9:57,3.25,1,Credit Card,4800,9461,2015,1,
33209216,7069002,53107766,1/3/2015 18:48,2.91,1,Credit Card,4200,24406,2015,1,
33203220,7064002,53101719,1/3/2015 14:53,1.5,1,Credit Card,2400,1234,2015,1,
33196439,6021002,53094923,1/3/2015 19:16,2.42,1,Credit Card,2700,32266,2015,1,
33209191,7069002,53107741,1/3/2015 15:25,5,1,Credit Card,7200,24406,2015,1,
33203202,7064002,53101701,1/3/2015 12:57,2.5,1,Credit Card,3600,1234,2015,1,
33207228,12050002,53105778,1/3/2015 17:18,0.3,1,COINS,600,35846,2015,1,
33212876,12052002,53111426,1/3/2015 12:32,5,1,Credit Card,7200,35845,2015,1,
33217633,7065002,53116183,1/3/2015 16:21,2.25,1,Credit Card,3300,1234,2015,1,
33212898,12052002,53111448,1/3/2015 15:55,1.75,1,Credit Card,2700,35845,2015,1,
33209952,12043002,53108502,1/3/2015 14:16,0.55,1,COINS,900,13213,2015,1,
33202293,6037002,53100792,1/3/2015 12:52,3.5,1,Credit Card,5100,9461,2015,1,
33202305,6037002,53100804,1/3/2015 15:34,5,1,Credit Card,7200,9461,2015,1,
33209165,7069002,53107715,1/3/2015 12:41,5,1,COINS,7200,24406,2015,1,
33196428,6021002,53094912,1/3/2015 18:07,6.44,1,Credit Card,6600,32266,2015,1,
33196390,6021002,53094874,1/3/2015 13:07,1,1,Credit Card,1200,32266,2015,1,
33212905,12052002,53111455,1/3/2015 16:53,1.75,1,Credit Card,2700,35845,2015,1,
33209988,12043002,53108538,1/3/2015 17:57,0.3,1,COINS,600,13213,2015,1,
33209913,12043002,53108463,1/3/2015 10:31,1,1,COINS,1500,13213,2015,1,
33196426,6021002,53094910,1/3/2015 17:50,4,1,COINS,4200,32266,2015,1,
33212868,12052002,53111418,1/3/2015 11:26,3,1,Credit Card,4500,35845,2015,1,
33209925,12043002,53108475,1/3/2015 11:32,0.75,1,Credit Card,1200,13213,2015,1,
33196368,6021002,53094852,1/3/2015 10:36,1.75,1,Credit Card,1800,32266,2015,1,
33207221,12050002,53105771,1/3/2015 16:26,3.75,1,Credit Card,5400,35846,2015,1,
33209144,7069002,53107694,1/3/2015 10:02,0.5,1,COINS,900,24406,2015,1,
33202303,6037002,53100802,1/3/2015 15:26,5,1,Credit Card,7200,9461,2015,1,
33209922,12043002,53108472,1/3/2015 11:11,0.25,1,Credit Card,600,13213,2015,1,
33202323,6037002,53100822,1/3/2015 19:47,0.55,1,COINS,600,9461,2015,1,
33217775,17117004,53116326,1/3/2015 15:32,3,1,Credit Card,7200,51494,2015,1,
33202283,6037002,53100782,1/3/2015 11:10,1.5,1,COINS,2400,9461,2015,1,
33207202,12050002,53105752,1/3/2015 14:01,2,1,Credit Card,3000,35846,2015,1,
33203178,7064002,53101677,1/3/2015 10:01,5,1,Credit Card,7200,1234,2015,1,
33212893,12052002,53111443,1/3/2015 15:06,0.5,1,Credit Card,900,35845,2015,1,
33209992,12043002,53108542,1/3/2015 18:18,4.16,1,Credit Card,6000,13213,2015,1,
33217768,17117004,53116319,1/3/2015 14:02,2,1,Credit Card,4800,51494,2015,1,
33209148,7069002,53107698,1/3/2015 10:31,3.75,1,Credit Card,5400,24406,2015,1,
33217589,7065002,53116139,1/3/2015 10:30,5,1,Credit Card,7200,1234,2015,1,
33217602,7065002,53116152,1/3/2015 12:26,1.75,1,Credit Card,2700,1234,2015,1,
33207211,12050002,53105761,1/3/2015 15:33,1.75,1,Credit Card,2700,35846,2015,1,
33212870,12052002,53111420,1/3/2015 11:34,1.25,1,COINS,1800,35845,2015,1,
33209928,12043002,53108478,1/3/2015 12:04,1.05,1,COINS,1500,13213,2015,1,
33212912,12052002,53111462,1/3/2015 17:37,2,1,Credit Card,3000,35845,2015,1,
33203212,7064002,53101711,1/3/2015 13:55,2.5,1,Credit Card,3600,1234,2015,1,
33209193,7069002,53107743,1/3/2015 15:34,0.45,1,COINS,600,24406,2015,1,
33207189,12050002,53105739,1/3/2015 12:53,2.5,1,Credit Card,3600,35846,2015,1,
33217741,17117004,53116292,1/3/2015 9:47,2.5,1,Credit Card,6000,51494,2015,1,
33212877,12052002,53111427,1/3/2015 12:38,2,1,Credit Card,3000,35845,2015,1,
33207179,12050002,53105729,1/3/2015 11:39,3.25,1,Credit Card,4800,35846,2015,1,
33212859,12052002,53111409,1/3/2015 10:09,2,1,Credit Card,3000,35845,2015,1,
33202300,6037002,53100799,1/3/2015 13:44,5,1,Credit Card,7200,9461,2015,1,
33217606,7065002,53116156,1/3/2015 12:59,5,1,Credit Card,7200,1234,2015,1,
33209192,7069002,53107742,1/3/2015 15:27,0.85,1,COINS,1200,24406,2015,1,
33217605,7065002,53116155,1/3/2015 12:53,5,1,Credit Card,7200,1234,2015,1,
33217638,7065002,53116188,1/3/2015 17:04,0.75,1,Credit Card,1200,1234,2015,1,
33203244,7064002,53101743,1/3/2015 17:10,2,1,Credit Card,3000,1234,2015,1,
33212918,12052002,53111468,1/3/2015 18:22,3.97,1,Credit Card,5700,35845,2015,1,
33196375,6021002,53094859,1/3/2015 11:20,1.25,1,COINS,1500,32266,2015,1,
33196358,6021002,53094842,1/3/2015 9:13,0.5,1,COINS,600,32266,2015,1,
33209214,7069002,53107764,1/3/2015 18:35,3.45,1,Credit Card,5100,24406,2015,1,
33217795,17117004,53116346,1/3/2015 17:37,0.5,1,COINS,1200,51494,2015,1,
33209999,12043002,53108549,1/3/2015 19:25,1.37,1,Credit Card,2100,13213,2015,1,
33203198,7064002,53101697,1/3/2015 12:28,5,1,Credit Card,7200,1234,2015,1,
33212862,12052002,53111412,1/3/2015 10:49,0.3,1,COINS,600,35845,2015,1,
33212888,12052002,53111438,1/3/2015 14:11,4.25,1,Credit Card,6300,35845,2015,1,
33217745,17117004,53116296,1/3/2015 10:36,5,1,Credit Card,12000,51494,2015,1,
33217748,17117004,53116299,1/3/2015 11:09,1.5,1,Credit Card,3600,51494,2015,1,
33209161,7069002,53107711,1/3/2015 12:16,5,1,Credit Card,7200,24406,2015,1,
33217592,7065002,53116142,1/3/2015 10:56,5,1,Credit Card,7200,1234,2015,1,
33209983,12043002,53108533,1/3/2015 17:26,0.75,1,Credit Card,1200,13213,2015,1,
33207203,12050002,53105753,1/3/2015 14:03,3.5,1,Credit Card,5100,35846,2015,1,
33196432,6021002,53094916,1/3/2015 18:37,4.72,1,Credit Card,4800,32266,2015,1,
33203194,7064002,53101693,1/3/2015 12:06,2.25,1,Credit Card,3300,1234,2015,1,
33217614,7065002,53116164,1/3/2015 13:51,5,1,Credit Card,7200,1234,2015,1,
33207239,12050002,53105789,1/3/2015 18:41,2.5,1,COINS,3600,35846,2015,1,
33212897,12052002,53111447,1/3/2015 15:50,0.95,1,COINS,1500,35845,2015,1,
33202309,6037002,53100808,1/3/2015 17:05,7.18,1,Credit Card,10500,9461,2015,1,
33209951,12043002,53108501,1/3/2015 14:15,5,1,Credit Card,7200,13213,2015,1,
33209199,7069002,53107749,1/3/2015 16:10,1.6,1,COINS,2400,24406,2015,1,
33217778,17117004,53116329,1/3/2015 15:40,3.44,1,Credit Card,8400,51494,2015,1,
33212916,12052002,53111466,1/3/2015 18:17,1.75,1,Credit Card,2700,35845,2015,1,
33209953,12043002,53108503,1/3/2015 14:24,1.75,1,Credit Card,2700,13213,2015,1,
33203204,7064002,53101703,1/3/2015 13:19,3,1,Credit Card,4500,1234,2015,1,
33196415,6021002,53094899,1/3/2015 15:53,1.25,1,Credit Card,1500,32266,2015,1,
33207176,12050002,53105726,1/3/2015 11:09,2.5,1,Credit Card,3600,35846,2015,1,
33207190,12050002,53105740,1/3/2015 12:53,2.45,1,COINS,3600,35846,2015,1,
33207235,12050002,53105785,1/3/2015 18:21,0.5,1,Credit Card,900,35846,2015,1,
33212895,12052002,53111445,1/3/2015 15:17,1.75,1,Credit Card,2700,35845,2015,1,
33207219,12050002,53105769,1/3/2015 16:22,1,1,Credit Card,1500,35846,2015,1,
33207181,12050002,53105731,1/3/2015 11:48,3,1,Credit Card,4500,35846,2015,1,
33202304,6037002,53100803,1/3/2015 15:32,4.5,1,Credit Card,6600,9461,2015,1,
33209188,7069002,53107738,1/3/2015 15:03,0.5,1,Credit Card,900,24406,2015,1,
33209930,12043002,53108480,1/3/2015 12:08,2.25,1,Credit Card,3300,13213,2015,1,
33196437,6021002,53094921,1/3/2015 19:05,3.05,1,Credit Card,3300,32266,2015,1,
33212864,12052002,53111414,1/3/2015 11:05,3,1,Credit Card,4500,35845,2015,1,
33207178,12050002,53105728,1/3/2015 11:36,0.5,1,Credit Card,900,35846,2015,1,
33212881,12052002,53111431,1/3/2015 13:31,5,1,Credit Card,7200,35845,2015,1,
33203230,7064002,53101729,1/3/2015 15:56,1.75,1,Credit Card,2700,1234,2015,1,
33203175,7064002,53101674,1/3/2015 9:31,2.75,1,Credit Card,4200,1234,2015,1,
33196380,6021002,53094864,1/3/2015 11:58,2,1,Credit Card,2100,32266,2015,1,
33209949,12043002,53108499,1/3/2015 14:06,0.25,1,COINS,600,13213,2015,1,
33203192,7064002,53101691,1/3/2015 11:52,5,1,Credit Card,7200,1234,2015,1,
33207215,12050002,53105765,1/3/2015 16:07,2.25,1,Credit Card,3300,35846,2015,1,
33196369,6021002,53094853,1/3/2015 10:38,6,1,Credit Card,6300,32266,2015,1,
33217590,7065002,53116140,1/3/2015 10:43,3.75,1,Credit Card,5400,1234,2015,1,
33202297,6037002,53100796,1/3/2015 13:26,5,1,Credit Card,7200,9461,2015,1,
33217759,17117004,53116310,1/3/2015 12:41,6,1,Credit Card,14400,51494,2015,1,
33203228,7064002,53101727,1/3/2015 15:45,5,1,Credit Card,7200,1234,2015,1,
33212900,12052002,53111450,1/3/2015 16:12,0.4,1,COINS,600,35845,2015,1,
33209933,12043002,53108483,1/3/2015 12:17,3,1,COINS,4500,13213,2015,1,
33207182,12050002,53105732,1/3/2015 11:56,2.5,1,Credit Card,3600,35846,2015,1,
33217594,7065002,53116144,1/3/2015 11:07,3.5,1,Credit Card,5100,1234,2015,1,
33207227,12050002,53105777,1/3/2015 17:17,3.25,1,Credit Card,4800,35846,2015,1,
33196412,6021002,53094896,1/3/2015 15:42,3.25,1,Credit Card,3300,32266,2015,1,
33202317,6037002,53100816,1/3/2015 18:27,3.77,1,Credit Card,5400,9461,2015,1,
33209154,7069002,53107704,1/3/2015 11:36,2.25,1,Credit Card,3300,24406,2015,1,
33207175,12050002,53105725,1/3/2015 10:49,1,1,Credit Card,1500,35846,2015,1,
33217780,17117004,53116331,1/3/2015 15:45,3.33,1,Credit Card,8100,51494,2015,1,
33209204,7069002,53107754,1/3/2015 17:20,1.25,1,COINS,1800,24406,2015,1,
33196416,6021002,53094900,1/3/2015 16:03,7,1,Credit Card,7200,32266,2015,1,
33209941,12043002,53108491,1/3/2015 13:17,5,1,Credit Card,7200,13213,2015,1,
33202308,6037002,53100807,1/3/2015 16:55,5,1,Credit Card,7200,9461,2015,1,
33209935,12043002,53108485,1/3/2015 12:34,5,1,Credit Card,7200,13213,2015,1,
33203207,7064002,53101706,1/3/2015 13:29,5,1,Credit Card,7200,1234,2015,1,
33196442,6021002,53094926,1/3/2015 19:51,0.5,1,COINS,600,32266,2015,1,
33196362,6021002,53094846,1/3/2015 9:58,1.75,1,Credit Card,1800,32266,2015,1,
33212922,12052002,53111472,1/3/2015 19:32,0.45,1,COINS,600,35845,2015,1,
33217634,7065002,53116184,1/3/2015 16:25,5,1,Credit Card,7200,1234,2015,1,
33209993,12043002,53108543,1/3/2015 18:20,2,1,Credit Card,3000,13213,2015,1,
33209946,12043002,53108496,1/3/2015 13:38,0.5,1,Credit Card,900,13213,2015,1,
33207240,12050002,53105790,1/3/2015 18:44,2,1,Credit Card,3000,35846,2015,1,
33203213,7064002,53101712,1/3/2015 13:57,0.75,1,COINS,1200,1234,2015,1,
33196433,6021002,53094917,1/3/2015 18:39,0.25,1,COINS,300,32266,2015,1,
33217646,7065002,53116196,1/3/2015 18:31,3.62,1,Credit Card,5400,1234,2015,1,
33217793,17117004,53116344,1/3/2015 17:27,0.77,1,Credit Card,1800,51494,2015,1,
33203170,7064002,53101669,1/3/2015 7:37,1.5,1,Credit Card,2400,1234,2015,1,
33209217,7069002,53107767,1/3/2015 18:49,1,1,Credit Card,1500,24406,2015,1,
33209201,7069002,53107751,1/3/2015 16:17,5,1,Credit Card,7200,24406,2015,1,
33207212,12050002,53105762,1/3/2015 15:34,5,1,Credit Card,7200,35846,2015,1,
33217794,17117004,53116345,1/3/2015 17:31,0.67,1,Credit Card,1800,51494,2015,1,
33196389,6021002,53094873,1/3/2015 12:59,3.5,1,Credit Card,3600,32266,2015,1,
33217758,17117004,53116309,1/3/2015 12:32,3.75,1,Credit Card,9000,51494,2015,1,
33217766,17117004,53116317,1/3/2015 13:54,6,1,Credit Card,14400,51494,2015,1,
33217637,7065002,53116187,1/3/2015 16:51,5,1,Credit Card,7200,1234,2015,1,
33207209,12050002,53105759,1/3/2015 15:30,1.75,1,Credit Card,2700,35846,2015,1,
33203237,7064002,53101736,1/3/2015 16:33,1.25,1,Credit Card,1800,1234,2015,1,
33203225,7064002,53101724,1/3/2015 15:20,2.25,1,Credit Card,3300,1234,2015,1,
33209159,7069002,53107709,1/3/2015 12:11,2.15,1,COINS,3300,24406,2015,1,
33217764,17117004,53116315,1/3/2015 13:49,2,1,COINS,4800,51494,2015,1,
33207184,12050002,53105734,1/3/2015 12:11,4.25,1,Credit Card,6300,35846,2015,1,
33209984,12043002,53108534,1/3/2015 17:27,1.4,1,COINS,2100,13213,2015,1,
33209150,7069002,53107700,1/3/2015 11:11,1.25,1,Credit Card,1800,24406,2015,1,
33209207,7069002,53107757,1/3/2015 17:35,5.95,1,Credit Card,8700,24406,2015,1,
33217648,7065002,53116198,1/3/2015 18:43,3.1,1,Credit Card,4500,1234,2015,1,
33212860,12052002,53111410,1/3/2015 10:17,0.5,1,Credit Card,900,35845,2015,1,
33203173,7064002,53101672,1/3/2015 9:27,1.75,1,Credit Card,2700,1234,2015,1,
33196395,6021002,53094879,1/3/2015 13:31,1.5,1,Credit Card,1500,32266,2015,1,
33209977,12043002,53108527,1/3/2015 16:50,3.5,1,Credit Card,5100,13213,2015,1,
33217739,17117004,53116290,1/3/2015 8:41,4.75,1,Credit Card,11400,51494,2015,1,
33217772,17117004,53116323,1/3/2015 14:58,2.5,1,Credit Card,6000,51494,2015,1,
33217740,17117004,53116291,1/3/2015 9:37,6,1,Credit Card,14400,51494,2015,1,
33209145,7069002,53107695,1/3/2015 10:13,5,1,Credit Card,7200,24406,2015,1,
33217613,7065002,53116163,1/3/2015 13:39,5,1,Credit Card,7200,1234,2015,1,
33203201,7064002,53101700,1/3/2015 12:53,0.8,1,COINS,1200,1234,2015,1,
33203251,7064002,53101750,1/3/2015 17:54,5.17,1,Credit Card,7500,1234,2015,1,
33207207,12050002,53105757,1/3/2015 15:05,3.75,1,Credit Card,5400,35846,2015,1,
33212915,12052002,53111465,1/3/2015 18:10,2.5,1,Credit Card,3600,35845,2015,1,
33217735,17117004,53116286,1/3/2015 8:21,6,1,Credit Card,14400,51494,2015,1,
33217598,7065002,53116148,1/3/2015 12:03,5,1,Credit Card,7200,1234,2015,1,
33209957,12043002,53108507,1/3/2015 14:44,3.25,1,Credit Card,4800,13213,2015,1,
33209956,12043002,53108506,1/3/2015 14:42,0.6,1,COINS,900,13213,2015,1,
33217733,17117004,53116284,1/3/2015 7:51,6,1,Credit Card,14400,51494,2015,1,
33203241,7064002,53101740,1/3/2015 16:48,2.5,1,Credit Card,3600,1234,2015,1,
33217593,7065002,53116143,1/3/2015 11:03,4,1,Credit Card,6000,1234,2015,1,
33202298,6037002,53100797,1/3/2015 13:31,5,1,Credit Card,7200,9461,2015,1,
33209181,7069002,53107731,1/3/2015 14:10,0.75,1,COINS,1200,24406,2015,1,
33209939,12043002,53108489,1/3/2015 13:07,1.5,1,Credit Card,2400,13213,2015,1,
33212906,12052002,53111456,1/3/2015 16:58,0.75,1,COINS,1200,35845,2015,1,
33202301,6037002,53100800,1/3/2015 13:47,2.5,1,Credit Card,3600,9461,2015,1,
33203217,7064002,53101716,1/3/2015 14:40,0.45,1,COINS,600,1234,2015,1,
33209965,12043002,53108515,1/3/2015 15:40,1.5,1,Credit Card,2400,13213,2015,1,
33202311,6037002,53100810,1/3/2015 17:18,6.66,1,Credit Card,9600,9461,2015,1,
33212861,12052002,53111411,1/3/2015 10:45,5,1,Credit Card,7200,35845,2015,1,
33217752,17117004,53116303,1/3/2015 11:56,0.75,1,COINS,1800,51494,2015,1,
